area,year,average_rain_fall_mm_per_year,avg_temp,pesticide_tonnes,item_y,yield_hg/ha
Argentina,1995,591.0,17.62,37842.0,Wheat,21675
Argentina,1996,591.0,17.64,54595.0,Cassava,100000
Argentina,1996,591.0,17.64,54595.0,Maize,40397
Argentina,1996,591.0,17.64,54595.0,Potatoes,228877
Argentina,1996,591.0,17.64,54595.0,"Rice, paddy",51031
Argentina,1996,591.0,17.64,54595.0,Sorghum,38763
Argentina,1996,591.0,17.64,54595.0,Soybeans,21051
Argentina,1996,591.0,17.64,54595.0,Sweet potatoes,170000
Argentina,1996,591.0,17.64,54595.0,Wheat,19344
Argentina,1996,591.0,17.97,54595.0,Cassava,100000
Argentina,1996,591.0,17.97,54595.0,Maize,40397
Argentina,1996,591.0,17.97,54595.0,Potatoes,228877
Argentina,1996,591.0,17.97,54595.0,"Rice, paddy",51031
Argentina,1996,591.0,17.97,54595.0,Sorghum,38763
Argentina,1996,591.0,17.97,54595.0,Soybeans,21051
Argentina,1996,591.0,17.97,54595.0,Sweet potatoes,170000
Argentina,1996,591.0,17.97,54595.0,Wheat,19344
Argentina,1997,591.0,18.29,77691.0,Cassava,100000
Argentina,1997,591.0,18.29,77691.0,Maize,45557
Argentina,1997,591.0,18.29,77691.0,Potatoes,268502
Argentina,1997,591.0,18.29,77691.0,"Rice, paddy",53703
Argentina,1997,591.0,18.29,77691.0,Sorghum,36845
Argentina,1997,591.0,18.29,77691.0,Soybeans,17212
Argentina,1997,591.0,18.29,77691.0,Sweet potatoes,145662
Argentina,1997,591.0,18.29,77691.0,Wheat,22426
Argentina,1997,591.0,18.54,77691.0,Cassava,100000
Argentina,1997,591.0,18.54,77691.0,Maize,45557
Argentina,1997,591.0,18.54,77691.0,Potatoes,268502
Argentina,1997,591.0,18.54,77691.0,"Rice, paddy",53703
Argentina,1997,591.0,18.54,77691.0,Sorghum,36845
Argentina,1997,591.0,18.54,77691.0,Soybeans,17212
Argentina,1997,591.0,18.54,77691.0,Sweet potatoes,145662
Argentina,1997,591.0,18.54,77691.0,Wheat,22426
Argentina,1998,591.0,17.23,62397.0,Cassava,100000
Argentina,1998,591.0,17.23,62397.0,Maize,60780
Argentina,1998,591.0,17.23,62397.0,Potatoes,293744
Argentina,1998,591.0,17.23,62397.0,"Rice, paddy",47762
Argentina,1998,591.0,17.23,62397.0,Sorghum,48105
Argentina,1998,591.0,17.23,62397.0,Soybeans,26937
Argentina,1998,591.0,17.23,62397.0,Sweet potatoes,175055
Argentina,1998,591.0,17.23,62397.0,Wheat,26088
Argentina,1998,591.0,17.52,62397.0,Cassava,100000
Argentina,1998,591.0,17.52,62397.0,Maize,60780
Argentina,1998,591.0,17.52,62397.0,Potatoes,293744
Argentina,1998,591.0,17.52,62397.0,"Rice, paddy",47762
Argentina,1998,591.0,17.52,62397.0,Sorghum,48105
Argentina,1998,591.0,17.52,62397.0,Soybeans,26937
Argentina,1998,591.0,17.52,62397.0,Sweet potatoes,175055
Argentina,1998,591.0,17.52,62397.0,Wheat,26088
Argentina,1999,591.0,17.15,62831.39,Cassava,100000
Argentina,1999,591.0,17.15,62831.39,Maize,53702
Argentina,1999,591.0,17.15,62831.39,Potatoes,238938
Argentina,1999,591.0,17.15,62831.39,"Rice, paddy",57337
Argentina,1999,591.0,17.15,62831.39,Sorghum,43845
Argentina,1999,591.0,17.15,62831.39,Soybeans,24450
Argentina,1999,591.0,17.15,62831.39,Sweet potatoes,143991
Argentina,1999,591.0,17.15,62831.39,Wheat,23028
Argentina,1999,591.0,17.71,62831.39,Cassava,100000
Argentina,1999,591.0,17.71,62831.39,Maize,53702
Argentina,1999,591.0,17.71,62831.39,Potatoes,238938
Argentina,1999,591.0,17.71,62831.39,"Rice, paddy",57337
Argentina,1999,591.0,17.71,62831.39,Sorghum,43845
Argentina,1999,591.0,17.71,62831.39,Soybeans,24450
Argentina,1999,591.0,17.71,62831.39,Sweet potatoes,143991
Argentina,1999,591.0,17.71,62831.39,Wheat,23028
Argentina,2000,591.0,16.98,63265.78,Cassava,100000
Argentina,2000,591.0,16.98,63265.78,Maize,54329
Argentina,2000,591.0,16.98,63265.78,Potatoes,277566
Argentina,2000,591.0,16.98,63265.78,"Rice, paddy",47798
Argentina,2000,591.0,16.98,63265.78,Sorghum,46477
Argentina,2000,591.0,16.98,63265.78,Soybeans,23312
Argentina,2000,591.0,16.98,63265.78,Sweet potatoes,151462
Argentina,2000,591.0,16.98,63265.78,Wheat,24873
Argentina,2000,591.0,17.66,63265.78,Cassava,100000
Argentina,2000,591.0,17.66,63265.78,Maize,54329
Argentina,2000,591.0,17.66,63265.78,Potatoes,277566
Argentina,2000,591.0,17.66,63265.78,"Rice, paddy",47798
Argentina,2000,591.0,17.66,63265.78,Sorghum,46477
Argentina,2000,591.0,17.66,63265.78,Soybeans,23312
Argentina,2000,591.0,17.66,63265.78,Sweet potatoes,151462
Argentina,2000,591.0,17.66,63265.78,Wheat,24873
Argentina,2001,591.0,17.71,63700.17,Cassava,100000
Argentina,2001,591.0,17.71,63700.17,Maize,54553
Argentina,2001,591.0,17.71,63700.17,Potatoes,283768
Argentina,2001,591.0,17.71,63700.17,"Rice, paddy",57495
Argentina,2001,591.0,17.71,63700.17,Sorghum,47429
Argentina,2001,591.0,17.71,63700.17,Soybeans,25846
Argentina,2001,591.0,17.71,63700.17,Sweet potatoes,155212
Argentina,2001,591.0,17.71,63700.17,Wheat,24934
Argentina,2001,591.0,18.42,63700.17,Cassava,100000
Argentina,2001,591.0,18.42,63700.17,Maize,54553
Argentina,2001,591.0,18.42,63700.17,Potatoes,283768
Argentina,2001,591.0,18.42,63700.17,"Rice, paddy",57495
Argentina,2001,591.0,18.42,63700.17,Sorghum,47429
Argentina,2001,591.0,18.42,63700.17,Soybeans,25846
Argentina,2001,591.0,18.42,63700.17,Sweet potatoes,155212
Argentina,2001,591.0,18.42,63700.17,Wheat,24934
Argentina,2002,591.0,17.58,64134.56,Cassava,100000
Argentina,2002,591.0,17.58,64134.56,Maize,60791
Argentina,2002,591.0,17.58,64134.56,Potatoes,251347
Argentina,2002,591.0,17.58,64134.56,"Rice, paddy",57197
Argentina,2002,591.0,17.58,64134.56,Sorghum,52691
Argentina,2002,591.0,17.58,64134.56,Soybeans,26304
Argentina,2002,591.0,17.58,64134.56,Sweet potatoes,155890
Argentina,2002,591.0,17.58,64134.56,Wheat,22398
Argentina,2002,591.0,18.07,64134.56,Cassava,100000
Argentina,2002,591.0,18.07,64134.56,Maize,60791
Argentina,2002,591.0,18.07,64134.56,Potatoes,251347
Argentina,2002,591.0,18.07,64134.56,"Rice, paddy",57197
Argentina,2002,591.0,18.07,64134.56,Sorghum,52691
Argentina,2002,591.0,18.07,64134.56,Soybeans,26304
Argentina,2002,591.0,18.07,64134.56,Sweet potatoes,155890
Argentina,2002,591.0,18.07,64134.56,Wheat,22398
Argentina,2004,591.0,17.67,65003.34,Cassava,100000
Argentina,2004,591.0,17.67,65003.34,Maize,63931
Argentina,2004,591.0,17.67,65003.34,Potatoes,288717
Argentina,2004,591.0,17.67,65003.34,"Rice, paddy",62661
Argentina,2004,591.0,17.67,65003.34,Sorghum,45531
Argentina,2004,591.0,17.67,65003.34,Soybeans,22075
Argentina,2004,591.0,17.67,65003.34,Sweet potatoes,154867
Argentina,2004,591.0,17.67,65003.34,Wheat,25441
Argentina,2004,591.0,18.11,65003.34,Cassava,100000
Argentina,2004,591.0,18.11,65003.34,Maize,63931
Argentina,2004,591.0,18.11,65003.34,Potatoes,288717
Argentina,2004,591.0,18.11,65003.34,"Rice, paddy",62661
Argentina,2004,591.0,18.11,65003.34,Sorghum,45531
Argentina,2004,591.0,18.11,65003.34,Soybeans,22075
Argentina,2004,591.0,18.11,65003.34,Sweet potatoes,154867
Argentina,2004,591.0,18.11,65003.34,Wheat,25441
Argentina,2005,591.0,17.32,65437.73,Cassava,100000
Argentina,2005,591.0,17.32,65437.73,Maize,73587
Argentina,2005,591.0,17.32,65437.73,Potatoes,283917
Argentina,2005,591.0,17.32,65437.73,"Rice, paddy",60165
Argentina,2005,591.0,17.32,65437.73,Sorghum,51872
Argentina,2005,591.0,17.32,65437.73,Soybeans,27287
Argentina,2005,591.0,17.32,65437.73,Sweet potatoes,154472
Argentina,2005,591.0,17.32,65437.73,Wheat,26356
Argentina,2005,591.0,17.83,65437.73,Cassava,100000
Argentina,2005,591.0,17.83,65437.73,Maize,73587
Argentina,2005,591.0,17.83,65437.73,Potatoes,283917
Argentina,2005,591.0,17.83,65437.73,"Rice, paddy",60165
Argentina,2005,591.0,17.83,65437.73,Sorghum,51872
Argentina,2005,591.0,17.83,65437.73,Soybeans,27287
Argentina,2005,591.0,17.83,65437.73,Sweet potatoes,154472
Argentina,2005,591.0,17.83,65437.73,Wheat,26356
Argentina,2006,591.0,18.1,65872.12,Cassava,100000
Argentina,2006,591.0,18.1,65872.12,Maize,59030
Argentina,2006,591.0,18.1,65872.12,Potatoes,285828
Argentina,2006,591.0,18.1,65872.12,"Rice, paddy",70610
Argentina,2006,591.0,18.1,65872.12,Sorghum,46778
Argentina,2006,591.0,18.1,65872.12,Soybeans,26793
Argentina,2006,591.0,18.1,65872.12,Sweet potatoes,143478
Argentina,2006,591.0,18.1,65872.12,Wheat,25302
Argentina,2006,591.0,18.35,65872.12,Cassava,100000
Argentina,2006,591.0,18.35,65872.12,Maize,59030
Argentina,2006,591.0,18.35,65872.12,Potatoes,285828
Argentina,2006,591.0,18.35,65872.12,"Rice, paddy",70610
Argentina,2006,591.0,18.35,65872.12,Sorghum,46778
Argentina,2006,591.0,18.35,65872.12,Soybeans,26793
Argentina,2006,591.0,18.35,65872.12,Sweet potatoes,143478
Argentina,2006,591.0,18.35,65872.12,Wheat,25302
Argentina,2007,591.0,16.71,81582.64,Cassava,100000
Argentina,2007,591.0,16.71,81582.64,Maize,76655
Argentina,2007,591.0,16.71,81582.64,Potatoes,286765
Argentina,2007,591.0,16.71,81582.64,"Rice, paddy",65604
Argentina,2007,591.0,16.71,81582.64,Sorghum,47021
Argentina,2007,591.0,16.71,81582.64,Soybeans,29712
Argentina,2007,591.0,16.71,81582.64,Sweet potatoes,141667
Argentina,2007,591.0,16.71,81582.64,Wheat,26234
Argentina,2007,591.0,17.14,81582.64,Cassava,100000
Argentina,2007,591.0,17.14,81582.64,Maize,76655
Argentina,2007,591.0,17.14,81582.64,Potatoes,286765
Argentina,2007,591.0,17.14,81582.64,"Rice, paddy",65604
Argentina,2007,591.0,17.14,81582.64,Sorghum,47021
Argentina,2007,591.0,17.14,81582.64,Soybeans,29712
Argentina,2007,591.0,17.14,81582.64,Sweet potatoes,141667
Argentina,2007,591.0,17.14,81582.64,Wheat,26234
Argentina,2008,591.0,17.71,87149.01,Cassava,100000
Argentina,2008,591.0,17.71,87149.01,Maize,64525
Argentina,2008,591.0,17.71,87149.01,Potatoes,279412
Argentina,2008,591.0,17.71,87149.01,"Rice, paddy",68278
Argentina,2008,591.0,17.71,87149.01,Sorghum,47474
Argentina,2008,591.0,17.71,87149.01,Soybeans,28216
Argentina,2008,591.0,17.71,87149.01,Sweet potatoes,145105
Argentina,2008,591.0,17.71,87149.01,Wheat,28271
Argentina,2008,591.0,18.39,87149.01,Cassava,100000
Argentina,2008,591.0,18.39,87149.01,Maize,64525
Argentina,2008,591.0,18.39,87149.01,Potatoes,279412
Argentina,2008,591.0,18.39,87149.01,"Rice, paddy",68278
Argentina,2008,591.0,18.39,87149.01,Sorghum,47474
Argentina,2008,591.0,18.39,87149.01,Soybeans,28216
Argentina,2008,591.0,18.39,87149.01,Sweet potatoes,145105
Argentina,2008,591.0,18.39,87149.01,Wheat,28271
Argentina,2009,591.0,18.16,61586.56,Cassava,101695
Argentina,2009,591.0,18.16,61586.56,Maize,55760
Argentina,2009,591.0,18.16,61586.56,Potatoes,284439
Argentina,2009,591.0,18.16,61586.56,"Rice, paddy",68842
Argentina,2009,591.0,18.16,61586.56,Sorghum,38752
Argentina,2009,591.0,18.16,61586.56,Soybeans,18480
Argentina,2009,591.0,18.16,61586.56,Sweet potatoes,151208
Argentina,2009,591.0,18.16,61586.56,Wheat,19628
Argentina,2009,591.0,18.09,61586.56,Cassava,101695
Argentina,2009,591.0,18.09,61586.56,Maize,55760
Argentina,2009,591.0,18.09,61586.56,Potatoes,284439
Argentina,2009,591.0,18.09,61586.56,"Rice, paddy",68842
Argentina,2009,591.0,18.09,61586.56,Sorghum,38752
Argentina,2009,591.0,18.09,61586.56,Soybeans,18480
Argentina,2009,591.0,18.09,61586.56,Sweet potatoes,151208
Argentina,2009,591.0,18.09,61586.56,Wheat,19628
Argentina,2010,591.0,17.33,105915.04,Cassava,101000
Argentina,2010,591.0,17.33,105915.04,Maize,78040
Argentina,2010,591.0,17.33,105915.04,Potatoes,289849
Argentina,2010,591.0,17.33,105915.04,"Rice, paddy",57646
Argentina,2010,591.0,17.33,105915.04,Sorghum,48163
Argentina,2010,591.0,17.33,105915.04,Soybeans,29053
Argentina,2010,591.0,17.33,105915.04,Sweet potatoes,149382
Argentina,2010,591.0,17.33,105915.04,Wheat,27113
Argentina,2010,591.0,17.84,105915.04,Cassava,101000
Argentina,2010,591.0,17.84,105915.04,Maize,78040
Argentina,2010,591.0,17.84,105915.04,Potatoes,289849
Argentina,2010,591.0,17.84,105915.04,"Rice, paddy",57646
Argentina,2010,591.0,17.84,105915.04,Sorghum,48163
Argentina,2010,591.0,17.84,105915.04,Soybeans,29053
Argentina,2010,591.0,17.84,105915.04,Sweet potatoes,149382
Argentina,2010,591.0,17.84,105915.04,Wheat,27113
Argentina,2011,591.0,17.58,100424.62,Cassava,100000
Argentina,2011,591.0,17.58,100424.62,Maize,63503
Argentina,2011,591.0,17.58,100424.62,Potatoes,286657
Argentina,2011,591.0,17.58,100424.62,"Rice, paddy",67901
Argentina,2011,591.0,17.58,100424.62,Sorghum,44029
Argentina,2011,591.0,17.58,100424.62,Soybeans,26053
Argentina,2011,591.0,17.58,100424.62,Sweet potatoes,148754
Argentina,2011,591.0,17.58,100424.62,Wheat,35063
Argentina,2011,591.0,17.93,100424.62,Cassava,100000
Argentina,2011,591.0,17.93,100424.62,Maize,63503
Argentina,2011,591.0,17.93,100424.62,Potatoes,286657
Argentina,2011,591.0,17.93,100424.62,"Rice, paddy",67901
Argentina,2011,591.0,17.93,100424.62,Sorghum,44029
Argentina,2011,591.0,17.93,100424.62,Soybeans,26053
Argentina,2011,591.0,17.93,100424.62,Sweet potatoes,148754
Argentina,2011,591.0,17.93,100424.62,Wheat,35063
Argentina,2012,591.0,18.18,136185.08,Cassava,100000
Argentina,2012,591.0,18.18,136185.08,Maize,57346
Argentina,2012,591.0,18.18,136185.08,Potatoes,287821
Argentina,2012,591.0,18.18,136185.08,"Rice, paddy",66617
Argentina,2012,591.0,18.18,136185.08,Sorghum,46534
Argentina,2012,591.0,18.18,136185.08,Soybeans,22814
Argentina,2012,591.0,18.18,136185.08,Sweet potatoes,148126
Argentina,2012,591.0,18.18,136185.08,Wheat,32199
Argentina,2012,591.0,18.43,136185.08,Cassava,100000
Argentina,2012,591.0,18.43,136185.08,Maize,57346
Argentina,2012,591.0,18.43,136185.08,Potatoes,287821
Argentina,2012,591.0,18.43,136185.08,"Rice, paddy",66617
Argentina,2012,591.0,18.43,136185.08,Sorghum,46534
Argentina,2012,591.0,18.43,136185.08,Soybeans,22814
Argentina,2012,591.0,18.43,136185.08,Sweet potatoes,148126
Argentina,2012,591.0,18.43,136185.08,Wheat,32199
Argentina,2013,591.0,16.45,171945.54,Cassava,99459
Argentina,2013,591.0,16.45,171945.54,Maize,66037
Argentina,2013,591.0,16.45,171945.54,Potatoes,288984
Argentina,2013,591.0,16.45,171945.54,"Rice, paddy",67187
Argentina,2013,591.0,16.45,171945.54,Sorghum,40852
Argentina,2013,591.0,16.45,171945.54,Soybeans,25391
Argentina,2013,591.0,16.45,171945.54,Sweet potatoes,147498
Argentina,2013,591.0,16.45,171945.54,Wheat,26581
Argentina,2013,591.0,16.88,171945.54,Cassava,99459
Argentina,2013,591.0,16.88,171945.54,Maize,66037
Argentina,2013,591.0,16.88,171945.54,Potatoes,288984
Argentina,2013,591.0,16.88,171945.54,"Rice, paddy",67187
Argentina,2013,591.0,16.88,171945.54,Sorghum,40852
Argentina,2013,591.0,16.88,171945.54,Soybeans,25391
Argentina,2013,591.0,16.88,171945.54,Sweet potatoes,147498
Argentina,2013,591.0,16.88,171945.54,Wheat,26581
Armenia,1992,562.0,7.44,8.0,Maize,32344
Armenia,1992,562.0,7.44,8.0,Potatoes,111301
Armenia,1992,562.0,7.44,8.0,Wheat,21600
Armenia,1993,562.0,7.69,8.0,Maize,32261
Armenia,1993,562.0,7.69,8.0,Potatoes,134416
Armenia,1993,562.0,7.69,8.0,Wheat,22257
Armenia,1994,562.0,8.84,23.0,Maize,32667
Armenia,1994,562.0,8.84,23.0,Potatoes,131195
Armenia,1994,562.0,8.84,23.0,Wheat,17842
Armenia,1995,562.0,9.76,23.9,Maize,18261
Armenia,1995,562.0,9.76,23.9,Potatoes,131196
Armenia,1995,562.0,9.76,23.9,Wheat,25480
Armenia,1996,562.0,9.55,32.0,Maize,22239
Armenia,1996,562.0,9.55,32.0,Potatoes,129626
Armenia,1996,562.0,9.55,32.0,Wheat,23569
Armenia,1997,562.0,9.1,41.46,Maize,45548
Armenia,1997,562.0,9.1,41.46,Potatoes,109362
Armenia,1997,562.0,9.1,41.46,Wheat,17009
Armenia,1998,562.0,10.28,50.92,Maize,26082
Armenia,1998,562.0,10.28,50.92,Potatoes,134409
Armenia,1998,562.0,10.28,50.92,Wheat,20651
Armenia,1999,562.0,10.11,60.38,Maize,40303
Armenia,1999,562.0,10.11,60.38,Potatoes,130618
Armenia,1999,562.0,10.11,60.38,Wheat,19466
Armenia,2000,562.0,9.68,69.85,Maize,23178
Armenia,2000,562.0,9.68,69.85,Potatoes,87349
Armenia,2000,562.0,9.68,69.85,Wheat,16679
Armenia,2001,562.0,10.18,79.31,Maize,37913
Armenia,2001,562.0,10.18,79.31,Potatoes,114619
Armenia,2001,562.0,10.18,79.31,Wheat,22263
Armenia,2002,562.0,9.41,88.77,Maize,37380
Armenia,2002,562.0,9.41,88.77,Potatoes,122814
Armenia,2002,562.0,9.41,88.77,Wheat,23877
Armenia,2004,562.0,9.55,204.77,Maize,61791
Armenia,2004,562.0,9.55,204.77,Potatoes,161509
Armenia,2004,562.0,9.55,204.77,Wheat,23416
Armenia,2005,562.0,9.58,220.51,Maize,44692
Armenia,2005,562.0,9.58,220.51,Potatoes,164459
Armenia,2005,562.0,9.58,220.51,Wheat,20252
Armenia,2006,562.0,9.89,227.55,Maize,33271
Armenia,2006,562.0,9.89,227.55,Potatoes,163418
Armenia,2006,562.0,9.89,227.55,Wheat,14627
Armenia,2007,562.0,9.44,241.71,Maize,53262
Armenia,2007,562.0,9.44,241.71,Potatoes,184719
Armenia,2007,562.0,9.44,241.71,Wheat,25837
Armenia,2008,562.0,9.51,218.2,Maize,53424
Armenia,2008,562.0,9.51,218.2,Potatoes,189096
Armenia,2008,562.0,9.51,218.2,Wheat,24322
Armenia,2009,562.0,9.67,198.36,Maize,57763
Armenia,2009,562.0,9.67,198.36,Potatoes,185496
Armenia,2009,562.0,9.67,198.36,Wheat,22374
Armenia,2010,562.0,11.31,278.72,Maize,46724
Armenia,2010,562.0,11.31,278.72,Potatoes,170146
Armenia,2010,562.0,11.31,278.72,Wheat,21192
Armenia,2011,562.0,8.93,278.72,Maize,54257
Armenia,2011,562.0,8.93,278.72,Potatoes,194426
Armenia,2011,562.0,8.93,278.72,Wheat,28800
Armenia,2012,562.0,10.2,278.72,Maize,62215
Armenia,2012,562.0,10.2,278.72,Potatoes,207151
Armenia,2012,562.0,10.2,278.72,Wheat,26010
Armenia,2013,562.0,11.08,278.72,Maize,67114
Armenia,2013,562.0,11.08,278.72,Potatoes,215290
Armenia,2013,562.0,11.08,278.72,Wheat,31273
Australia,1990,534.0,16.8,17866.0,Maize,41821
Australia,1990,534.0,16.8,17866.0,Potatoes,289832
Australia,1990,534.0,16.8,17866.0,"Rice, paddy",88000
Australia,1990,534.0,16.8,17866.0,Sorghum,24883
Australia,1990,534.0,16.8,17866.0,Soybeans,15718
Australia,1990,534.0,16.8,17866.0,Sweet potatoes,137140
Australia,1990,534.0,16.8,17866.0,Wheat,16344
Australia,1990,534.0,20.06,17866.0,Maize,41821
Australia,1990,534.0,20.06,17866.0,Potatoes,289832
Australia,1990,534.0,20.06,17866.0,"Rice, paddy",88000
Australia,1990,534.0,20.06,17866.0,Sorghum,24883
Australia,1990,534.0,20.06,17866.0,Soybeans,15718
Australia,1990,534.0,20.06,17866.0,Sweet potatoes,137140
Australia,1990,534.0,20.06,17866.0,Wheat,16344
Australia,1990,534.0,12.11,17866.0,Maize,41821
Australia,1990,534.0,12.11,17866.0,Potatoes,289832
Australia,1990,534.0,12.11,17866.0,"Rice, paddy",88000
Australia,1990,534.0,12.11,17866.0,Sorghum,24883
Australia,1990,534.0,12.11,17866.0,Soybeans,15718
Australia,1990,534.0,12.11,17866.0,Sweet potatoes,137140
Australia,1990,534.0,12.11,17866.0,Wheat,16344
Australia,1990,534.0,14.16,17866.0,Maize,41821
Australia,1990,534.0,14.16,17866.0,Potatoes,289832
Australia,1990,534.0,14.16,17866.0,"Rice, paddy",88000
Australia,1990,534.0,14.16,17866.0,Sorghum,24883
Australia,1990,534.0,14.16,17866.0,Soybeans,15718
Australia,1990,534.0,14.16,17866.0,Sweet potatoes,137140
Australia,1990,534.0,14.16,17866.0,Wheat,16344
Australia,1990,534.0,18.05,17866.0,Maize,41821
Australia,1990,534.0,18.05,17866.0,Potatoes,289832
Australia,1990,534.0,18.05,17866.0,"Rice, paddy",88000
Australia,1990,534.0,18.05,17866.0,Sorghum,24883
Australia,1990,534.0,18.05,17866.0,Soybeans,15718
Australia,1990,534.0,18.05,17866.0,Sweet potatoes,137140
Australia,1990,534.0,18.05,17866.0,Wheat,16344
Australia,1990,534.0,17.47,17866.0,Maize,41821
Australia,1990,534.0,17.47,17866.0,Potatoes,289832
Australia,1990,534.0,17.47,17866.0,"Rice, paddy",88000
Australia,1990,534.0,17.47,17866.0,Sorghum,24883
Australia,1990,534.0,17.47,17866.0,Soybeans,15718
Australia,1990,534.0,17.47,17866.0,Sweet potatoes,137140
Australia,1990,534.0,17.47,17866.0,Wheat,16344
Australia,1991,534.0,16.78,17866.0,Maize,39938
Australia,1991,534.0,16.78,17866.0,Potatoes,285359
Australia,1991,534.0,16.78,17866.0,"Rice, paddy",88427
Australia,1991,534.0,16.78,17866.0,Sorghum,19865
Australia,1991,534.0,16.78,17866.0,Soybeans,15551
Australia,1991,534.0,16.78,17866.0,Sweet potatoes,151142
Australia,1991,534.0,16.78,17866.0,Wheat,14698
Australia,1991,534.0,20.29,17866.0,Maize,39938
Australia,1991,534.0,20.29,17866.0,Potatoes,285359
Australia,1991,534.0,20.29,17866.0,"Rice, paddy",88427
Australia,1991,534.0,20.29,17866.0,Sorghum,19865
Australia,1991,534.0,20.29,17866.0,Soybeans,15551
Australia,1991,534.0,20.29,17866.0,Sweet potatoes,151142
Australia,1991,534.0,20.29,17866.0,Wheat,14698
Australia,1991,534.0,12.22,17866.0,Maize,39938
Australia,1991,534.0,12.22,17866.0,Potatoes,285359
Australia,1991,534.0,12.22,17866.0,"Rice, paddy",88427
Australia,1991,534.0,12.22,17866.0,Sorghum,19865
Australia,1991,534.0,12.22,17866.0,Soybeans,15551
Australia,1991,534.0,12.22,17866.0,Sweet potatoes,151142
Australia,1991,534.0,12.22,17866.0,Wheat,14698
Australia,1991,534.0,13.77,17866.0,Maize,39938
Australia,1991,534.0,13.77,17866.0,Potatoes,285359
Australia,1991,534.0,13.77,17866.0,"Rice, paddy",88427
Australia,1991,534.0,13.77,17866.0,Sorghum,19865
Australia,1991,534.0,13.77,17866.0,Soybeans,15551
Australia,1991,534.0,13.77,17866.0,Sweet potatoes,151142
Australia,1991,534.0,13.77,17866.0,Wheat,14698
Australia,1991,534.0,18.73,17866.0,Maize,39938
Australia,1991,534.0,18.73,17866.0,Potatoes,285359
Australia,1991,534.0,18.73,17866.0,"Rice, paddy",88427
Australia,1991,534.0,18.73,17866.0,Sorghum,19865
Australia,1991,534.0,18.73,17866.0,Soybeans,15551
Australia,1991,534.0,18.73,17866.0,Sweet potatoes,151142
Australia,1991,534.0,18.73,17866.0,Wheat,14698
Australia,1991,534.0,17.85,17866.0,Maize,39938
Australia,1991,534.0,17.85,17866.0,Potatoes,285359
Australia,1991,534.0,17.85,17866.0,"Rice, paddy",88427
Australia,1991,534.0,17.85,17866.0,Sorghum,19865
Australia,1991,534.0,17.85,17866.0,Soybeans,15551
Australia,1991,534.0,17.85,17866.0,Sweet potatoes,151142
Australia,1991,534.0,17.85,17866.0,Wheat,14698
Australia,1992,534.0,15.78,22234.0,Maize,51721
Australia,1992,534.0,15.78,22234.0,Potatoes,289220
Australia,1992,534.0,15.78,22234.0,"Rice, paddy",88346
Australia,1992,534.0,15.78,22234.0,Sorghum,25431
Australia,1992,534.0,15.78,22234.0,Soybeans,21141
Australia,1992,534.0,15.78,22234.0,Sweet potatoes,127548
Australia,1992,534.0,15.78,22234.0,Wheat,17812
Australia,1992,534.0,19.79,22234.0,Maize,51721
Australia,1992,534.0,19.79,22234.0,Potatoes,289220
Australia,1992,534.0,19.79,22234.0,"Rice, paddy",88346
Australia,1992,534.0,19.79,22234.0,Sorghum,25431
Australia,1992,534.0,19.79,22234.0,Soybeans,21141
Australia,1992,534.0,19.79,22234.0,Sweet potatoes,127548
Australia,1992,534.0,19.79,22234.0,Wheat,17812
